SalePrice,num_rooms,n_baths,square_meters,neighborhood
297500,3.0,2.0,57.0,Gracia
330000,3.0,1.0,73.0,Gracia
339000,3.0,1.0,70.0,Gracia
200000,1.0,1.0,48.0,Gracia
320000,4.0,1.0,86.0,Gracia
380000,3.0,2.0,72.0,Gracia
297500,3.0,2.0,57.0,Gracia
495000,4.0,2.0,145.0,Gracia
339000,3.0,2.0,117.0,Gracia
232000,2.0,,,Gracia
649000,5.0,3.0,175.0,Gracia
198000,3.0,1.0,76.0,Gracia
650000,5.0,2.0,184.0,Gracia
300000,3.0,1.0,68.0,Gracia
275000,4.0,1.0,80.0,Gracia
1190000,5.0,2.0,266.0,Gracia
389000,2.0,1.0,104.0,Gracia
320000,2.0,1.0,86.0,Gracia
235000,1.0,1.0,45.0,Gracia
440000,4.0,2.0,137.0,Gracia
169000,1.0,1.0,40.0,Gracia
380000,3.0,2.0,80.0,Gracia
299500,2.0,2.0,80.0,Gracia
573000,3.0,2.0,109.0,Gracia
488000,3.0,2.0,106.0,Gracia
498000,3.0,2.0,109.0,Gracia
553000,3.0,2.0,122.0,Gracia
498000,3.0,2.0,106.0,Gracia
523000,3.0,2.0,109.0,Gracia
543000,3.0,2.0,109.0,Gracia
258700,2.0,2.0,66.0,Gracia
553000,3.0,2.0,106.0,Gracia
490000,2.0,2.0,91.0,Gracia
543000,3.0,2.0,111.0,Gracia
433000,2.0,2.0,91.0,Gracia
215000,2.0,1.0,50.0,Gracia
745000,4.0,3.0,140.0,Gracia
215000,2.0,1.0,50.0,Gracia
429000,2.0,1.0,70.0,Gracia
1950000,3.0,3.0,131.0,Gracia
199000,3.0,1.0,72.0,Gracia
330000,3.0,1.0,73.0,Gracia
299500,2.0,2.0,78.0,Gracia
250000,1.0,,,Gracia
245000,1.0,,,Gracia
230000,1.0,,,Gracia
695000,2.0,2.0,141.0,Gracia
395000,3.0,2.0,115.0,Gracia
430000,1.0,1.0,70.0,Gracia
197000,1.0,1.0,63.0,Gracia
250000,2.0,1.0,70.0,Gracia
490000,2.0,2.0,205.0,Gracia
1080000,2.0,1.0,,Gracia
220000,4.0,1.0,80.0,Gracia
399000,3.0,2.0,78.0,Gracia
339000,3.0,1.0,70.0,Gracia
320000,4.0,1.0,86.0,Gracia
820000,3.0,2.0,205.0,Gracia
197000,2.0,1.0,63.0,Gracia
235000,1.0,,,Gracia
399000,2.0,1.0,80.0,Gracia
1000000,8.0,2.0,230.0,Gracia
89000,1.0,,,Gracia
269000,3.0,1.0,65.0,Gracia
380000,3.0,2.0,72.0,Gracia
215000,2.0,1.0,50.0,Gracia
104000,2.0,1.0,50.0,Gracia
95000,1.0,1.0,33.0,Gracia
995000,4.0,3.0,160.0,Gracia
440000,4.0,2.0,99.0,Gracia
1060000,2.0,2.0,87.0,Gracia
389000,2.0,2.0,119.0,Gracia
168000,3.0,1.0,78.0,Gracia
1060000,2.0,2.0,101.0,Gracia
115000,1.0,,,Gracia
249700,,,,Gracia
375000,4.0,1.0,90.0,Gracia
820000,5.0,4.0,157.0,Gracia
245000,1.0,1.0,42.0,Gracia
195000,3.0,1.0,65.0,Gracia
704500,2.0,2.0,141.0,Gracia
1340000,2.0,2.0,166.0,Gracia
490000,2.0,2.0,104.0,Gracia
120000,1.0,,,Gracia
245000,1.0,1.0,42.0,Gracia
330000,3.0,1.0,82.0,Gracia
460000,5.0,2.0,145.0,Gracia
1050000,5.0,3.0,291.0,Gracia
330000,3.0,2.0,86.0,Gracia
380000,3.0,1.0,90.0,Gracia
360000,2.0,1.0,94.0,Gracia
330000,3.0,2.0,85.0,Gracia
626000,3.0,2.0,82.0,Gracia
696000,3.0,3.0,120.0,Gracia
455000,3.0,2.0,82.0,Gracia
502000,1.0,1.0,,Gracia
380000,3.0,2.0,80.0,Gracia
380000,3.0,2.0,80.0,Gracia
235000,3.0,1.0,60.0,Gracia
380000,3.0,2.0,80.0,Gracia
480000,4.0,2.0,140.0,Gracia
595000,8.0,5.0,390.0,Gracia
319500,4.0,2.0,156.0,Gracia
490000,4.0,2.0,102.0,Gracia
136000,2.0,1.0,58.0,Gracia
1000000,4.0,2.0,180.0,Gracia
230000,3.0,2.0,92.0,Gracia
395000,4.0,1.0,96.0,Gracia
159000,3.0,1.0,74.0,Gracia
320000,4.0,1.0,86.0,Gracia
380000,,,,Gracia
390000,3.0,2.0,81.0,Gracia
215000,3.0,1.0,50.0,Gracia
197000,2.0,1.0,63.0,Gracia
320000,4.0,1.0,86.0,Gracia
320000,1.0,1.0,130.0,Gracia
380000,3.0,2.0,80.0,Gracia
269000,3.0,1.0,58.0,Gracia
135000,,,,Gracia
139000,3.0,1.0,62.0,Gracia
315000,2.0,1.0,73.0,Gracia
272000,3.0,1.0,71.0,Gracia
498000,5.0,2.0,141.0,Gracia
325000,1.0,1.0,53.0,Gracia
198000,2.0,1.0,62.0,Gracia
515000,1.0,1.0,73.0,Gracia
930000,4.0,1.0,180.0,Gracia
595000,3.0,2.0,127.0,Gracia
315000,3.0,1.0,90.0,Gracia
219000,4.0,1.0,80.0,Gracia
325000,3.0,2.0,85.0,Gracia
169000,2.0,1.0,47.0,Gracia
225000,4.0,2.0,100.0,Gracia
232000,2.0,1.0,57.0,Gracia
370000,3.0,2.0,82.0,Gracia
175000,3.0,1.0,63.0,Gracia
195000,3.0,1.0,66.0,Gracia
389400,2.0,1.0,90.0,Gracia
395000,4.0,1.0,96.0,Gracia
380000,3.0,1.0,90.0,Gracia
320000,4.0,1.0,86.0,Gracia
225000,3.0,1.0,58.0,Gracia
380000,3.0,2.0,80.0,Gracia
472414,1.0,1.0,,Gracia
510000,3.0,2.0,112.0,Gracia
180000,2.0,1.0,70.0,Gracia
220000,3.0,1.0,78.0,Gracia
260000,3.0,1.0,82.0,Gracia
320000,3.0,1.0,120.0,Gracia
232000,2.0,1.0,57.0,Gracia
130000,1.0,1.0,30.0,Gracia
398000,3.0,2.0,80.0,Gracia
316500,2.0,2.0,65.0,Gracia
230000,3.0,1.0,45.0,Gracia
320000,4.0,2.0,156.0,Gracia
949000,4.0,2.0,128.0,Gracia
289900,3.0,1.0,75.0,Gracia
338000,4.0,2.0,97.0,Gracia
495000,4.0,2.0,102.0,Gracia
640000,2.0,2.0,104.0,Gracia
420000,3.0,1.0,86.0,Gracia
289900,3.0,1.0,78.0,Gracia
195000,3.0,2.0,100.0,Gracia
330000,3.0,2.0,86.0,Gracia
159000,3.0,1.0,74.0,Gracia
220000,3.0,,,Gracia
197000,2.0,1.0,63.0,Gracia
150000,3.0,1.0,54.0,Gracia
470000,3.0,2.0,121.0,Gracia
526000,3.0,2.0,110.0,Gracia
370000,2.0,1.0,72.0,Gracia
395000,3.0,2.0,91.0,Gracia
169000,3.0,1.0,68.0,Gracia
315000,3.0,2.0,70.0,Gracia
698000,3.0,2.0,120.0,Gracia
312000,2.0,1.0,61.0,Gracia
260000,3.0,2.0,81.0,Gracia
355000,4.0,1.0,88.0,Gracia
330000,3.0,1.0,82.0,Gracia
215000,1.0,1.0,43.0,Gracia
363600,4.0,2.0,92.0,Gracia
275000,3.0,2.0,82.0,Gracia
220000,3.0,2.0,80.0,Gracia
190000,3.0,1.0,61.0,Gracia
430000,3.0,2.0,112.0,Gracia
998000,4.0,2.0,,Gracia
197000,2.0,1.0,60.0,Gracia
375000,1.0,1.0,87.0,Gracia
1340000,2.0,2.0,212.0,Gracia
230000,1.0,,,Gracia
319000,3.0,1.0,94.0,Gracia
695000,2.0,2.0,157.0,Gracia
740000,5.0,4.0,157.0,Gracia
320000,3.0,1.0,75.0,Gracia
481052,3.0,2.0,119.0,Gracia
355000,4.0,1.0,88.0,Gracia
220000,3.0,2.0,80.0,Gracia
399000,2.0,1.0,76.0,Gracia
1985000,6.0,6.0,567.0,Gracia
290000,2.0,2.0,63.0,Gracia
450000,2.0,1.0,92.0,Gracia
370000,2.0,1.0,72.0,Gracia
650000,4.0,2.0,91.0,Gracia
232000,2.0,1.0,60.0,Gracia
437000,2.0,1.0,98.0,Gracia
645000,3.0,1.0,103.0,Gracia
498000,5.0,2.0,141.0,Gracia
445000,2.0,2.0,84.0,Gracia
445000,2.0,1.0,84.0,Gracia
345000,1.0,1.0,50.0,Gracia
329000,3.0,2.0,82.0,Gracia
475000,3.0,2.0,82.0,Gracia
179000,3.0,1.0,36.0,Gracia
330000,3.0,2.0,77.0,Gracia
240000,2.0,2.0,1.0,Gracia
520000,2.0,2.0,89.0,Gracia
339000,3.0,1.0,70.0,Gracia
400000,3.0,2.0,140.0,Gracia
1150000,3.0,2.0,163.0,Gracia
450000,3.0,2.0,110.0,Gracia
130000,1.0,1.0,38.0,Gracia
380000,2.0,1.0,65.0,Gracia
350000,3.0,2.0,86.0,Gracia
365000,2.0,1.0,81.0,Gracia
335000,3.0,1.0,60.0,Gracia
145000,3.0,1.0,59.0,Gracia
345000,3.0,1.0,73.0,Gracia
320000,2.0,1.0,104.0,Gracia
690000,2.0,2.0,157.0,Gracia
423600,3.0,3.0,96.0,Gracia
475000,4.0,3.0,260.0,Gracia
780000,6.0,3.0,172.0,Gracia
320000,4.0,1.0,86.0,Gracia
646000,3.0,2.0,84.0,Gracia
330000,2.0,1.0,57.0,Gracia
375000,2.0,2.0,114.0,Gracia
339000,3.0,2.0,127.0,Gracia
245000,1.0,2.0,42.0,Gracia
320000,3.0,1.0,75.0,Gracia
180000,2.0,1.0,75.0,Gracia
395000,2.0,2.0,160.0,Gracia
169000,3.0,1.0,69.0,Gracia
195000,2.0,1.0,79.0,Gracia
260000,3.0,1.0,75.0,Gracia
745000,6.0,2.0,140.0,Gracia
330000,3.0,1.0,81.0,Gracia
345000,3.0,1.0,81.0,Gracia
350000,2.0,1.0,68.0,Gracia
300000,2.0,1.0,60.0,Gracia
189000,1.0,1.0,50.0,Gracia
450000,3.0,2.0,110.0,Gracia
120000,1.0,1.0,45.0,Gracia
180000,1.0,1.0,42.0,Gracia
389000,2.0,2.0,104.0,Gracia
240000,3.0,2.0,71.0,Gracia
252000,2.0,1.0,50.0,Gracia
528000,2.0,2.0,105.0,Gracia
410000,4.0,2.0,110.0,Gracia
280000,3.0,1.0,76.0,Gracia
330000,4.0,2.0,112.0,Gracia
315000,3.0,1.0,65.0,Gracia
549000,3.0,3.0,148.0,Gracia
270000,3.0,1.0,70.0,Gracia
350000,3.0,1.0,72.0,Gracia
320000,4.0,1.0,85.0,Gracia
179000,3.0,1.0,70.0,Gracia
A consult,10.0,10.0,1000.0,Gracia
334900,3.0,1.0,76.0,Gracia
345000,3.0,1.0,73.0,Gracia
775000,4.0,2.0,169.0,Gracia
1340000,2.0,2.0,166.0,Gracia
365000,2.0,1.0,81.0,Gracia
1950000,8.0,10.0,490.0,Gracia
1650000,5.0,2.0,214.0,Gracia
1200000,3.0,3.0,200.0,Gracia
479000,2.0,1.0,65.0,Gracia
1120000,5.0,3.0,244.0,Gracia
318000,2.0,1.0,68.0,Gracia
595000,5.0,5.0,115.0,Gracia
180000,1.0,1.0,40.0,Gracia
330000,3.0,1.0,75.0,Gracia
235000,1.0,1.0,50.0,Gracia
460000,3.0,2.0,114.0,Gracia
850000,5.0,3.0,269.0,Gracia
690000,3.0,3.0,120.0,Gracia
435000,2.0,2.0,63.0,Gracia
465189,2.0,2.0,99.0,Gracia
437320,2.0,2.0,82.0,Gracia
439000,2.0,2.0,65.0,Gracia
512505,2.0,2.0,99.0,Gracia
197000,2.0,1.0,63.0,Gracia
360000,3.0,1.0,74.0,Gracia
258700,2.0,,,Gracia
118000,2.0,1.0,156.0,Gracia
A consult,10.0,9.0,,Gracia
350000,4.0,2.0,90.0,Gracia
375000,3.0,2.0,85.0,Gracia
595000,3.0,2.0,109.0,Gracia
195000,3.0,2.0,66.0,Gracia
370000,4.0,4.0,121.0,Gracia
550000,1.0,1.0,114.0,Gracia
230000,3.0,1.0,74.0,Sant Andreu
279990,4.0,2.0,78.0,Sant Andreu
102500,1.0,1.0,45.0,Sant Andreu
229990,3.0,1.0,84.0,Sant Andreu
80000,3.0,1.0,57.0,Sant Andreu
380000,5.0,2.0,135.0,Sant Andreu
450000,3.0,2.0,98.0,Sant Andreu
154900,3.0,1.0,64.0,Sant Andreu
198000,2.0,1.0,65.0,Sant Andreu
233300,4.0,1.0,77.0,Sant Andreu
132000,3.0,1.0,70.0,Sant Andreu
218000,3.0,1.0,70.0,Sant Andreu
220000,3.0,1.0,74.0,Sant Andreu
419000,3.0,2.0,120.0,Sant Andreu
365000,3.0,2.0,105.0,Sant Andreu
330000,2.0,1.0,177.0,Sant Andreu
169000,2.0,1.0,61.0,Sant Andreu
169900,3.0,1.0,70.0,Sant Andreu
235000,3.0,1.0,69.0,Sant Andreu
219000,3.0,1.0,67.0,Sant Andreu
103000,1.0,1.0,48.0,Sant Andreu
440000,3.0,2.0,107.0,Sant Andreu
445000,2.0,2.0,90.0,Sant Andreu
220000,3.0,1.0,68.0,Sant Andreu
196000,3.0,1.0,55.0,Sant Andreu
443500,2.0,2.0,78.0,Sant Andreu
236000,3.0,1.0,84.0,Sant Andreu
580000,3.0,3.0,146.0,Sant Andreu
150000,2.0,1.0,59.0,Sant Andreu
570000,5.0,2.0,230.0,Sant Andreu
249000,2.0,1.0,70.0,Sant Andreu
585000,4.0,2.0,222.0,Sant Andreu
248000,2.0,1.0,72.0,Sant Andreu
255000,3.0,1.0,75.0,Sant Andreu
320000,3.0,2.0,96.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
498000,4.0,2.0,120.0,Sant Andreu
365000,4.0,2.0,98.0,Sant Andreu
269000,4.0,1.0,100.0,Sant Andreu
95000,2.0,1.0,53.0,Sant Andreu
165000,2.0,1.0,40.0,Sant Andreu
159900,3.0,1.0,65.0,Sant Andreu
380000,4.0,2.0,96.0,Sant Andreu
340000,3.0,2.0,95.0,Sant Andreu
189000,3.0,1.0,57.0,Sant Andreu
154900,3.0,1.0,64.0,Sant Andreu
129900,3.0,1.0,72.0,Sant Andreu
450000,2.0,,,Sant Andreu
295000,3.0,2.0,104.0,Sant Andreu
205000,2.0,1.0,63.0,Sant Andreu
380000,3.0,2.0,83.0,Sant Andreu
288000,3.0,2.0,85.0,Sant Andreu
197000,3.0,1.0,55.0,Sant Andreu
390000,3.0,2.0,104.0,Sant Andreu
239000,3.0,2.0,103.0,Sant Andreu
115000,3.0,1.0,50.0,Sant Andreu
215000,2.0,1.0,63.0,Sant Andreu
155000,2.0,1.0,77.0,Sant Andreu
195000,2.0,1.0,63.0,Sant Andreu
215000,3.0,2.0,59.0,Sant Andreu
365000,3.0,2.0,116.0,Sant Andreu
260000,3.0,1.0,113.0,Sant Andreu
189500,1.0,1.0,40.0,Sant Andreu
289000,3.0,1.0,81.0,Sant Andreu
229500,2.0,1.0,80.0,Sant Andreu
227000,3.0,1.0,75.0,Sant Andreu
255000,3.0,2.0,140.0,Sant Andreu
205000,2.0,1.0,74.0,Sant Andreu
195000,2.0,1.0,65.0,Sant Andreu
269000,3.0,2.0,70.0,Sant Andreu
202000,3.0,1.0,80.0,Sant Andreu
202000,3.0,1.0,80.0,Sant Andreu
360000,3.0,2.0,77.0,Sant Andreu
188600,3.0,1.0,80.0,Sant Andreu
235000,3.0,1.0,73.0,Sant Andreu
123900,3.0,1.0,76.0,Sant Andreu
126900,3.0,1.0,65.0,Sant Andreu
225000,2.0,1.0,79.0,Sant Andreu
606000,4.0,2.0,130.0,Sant Andreu
385000,2.0,1.0,85.0,Sant Andreu
379500,4.0,2.0,112.0,Sant Andreu
320000,1.0,1.0,75.0,Sant Andreu
310000,3.0,1.0,91.0,Sant Andreu
330000,3.0,1.0,73.0,Sant Andreu
259000,2.0,1.0,85.0,Sant Andreu
155000,2.0,1.0,69.0,Sant Andreu
360000,3.0,2.0,77.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
108000,3.0,1.0,58.0,Sant Andreu
217000,3.0,1.0,67.0,Sant Andreu
145000,2.0,1.0,58.0,Sant Andreu
106000,2.0,1.0,50.0,Sant Andreu
129000,3.0,1.0,61.0,Sant Andreu
219000,3.0,1.0,70.0,Sant Andreu
215000,3.0,1.0,67.0,Sant Andreu
159500,3.0,1.0,70.0,Sant Andreu
240000,2.0,1.0,70.0,Sant Andreu
350000,3.0,1.0,100.0,Sant Andreu
350000,3.0,1.0,100.0,Sant Andreu
350000,3.0,1.0,100.0,Sant Andreu
210000,2.0,1.0,72.0,Sant Andreu
84800,3.0,1.0,63.0,Sant Andreu
177133,3.0,1.0,79.0,Sant Andreu
225000,2.0,1.0,68.0,Sant Andreu
133000,1.0,1.0,78.0,Sant Andreu
265000,4.0,1.0,83.0,Sant Andreu
185000,1.0,1.0,61.0,Sant Andreu
125000,2.0,1.0,54.0,Sant Andreu
75000,1.0,1.0,34.0,Sant Andreu
175000,3.0,1.0,60.0,Sant Andreu
208000,3.0,1.0,40.0,Sant Andreu
320000,1.0,1.0,60.0,Sant Andreu
255000,4.0,2.0,85.0,Sant Andreu
498000,3.0,2.0,104.0,Sant Andreu
315000,3.0,1.0,130.0,Sant Andreu
205000,3.0,1.0,72.0,Sant Andreu
443500,2.0,2.0,131.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
444420,3.0,2.0,89.0,Sant Andreu
95000,3.0,1.0,60.0,Sant Andreu
425000,3.0,2.0,77.0,Sant Andreu
443500,3.0,2.0,92.0,Sant Andreu
420000,3.0,2.0,104.0,Sant Andreu
260000,4.0,2.0,95.0,Sant Andreu
385000,3.0,3.0,150.0,Sant Andreu
567000,4.0,2.0,190.0,Sant Andreu
281900,3.0,2.0,82.0,Sant Andreu
235000,1.0,1.0,,Sant Andreu
399990,4.0,2.0,110.0,Sant Andreu
295000,3.0,2.0,110.0,Sant Andreu
349990,4.0,2.0,82.0,Sant Andreu
205000,3.0,1.0,67.0,Sant Andreu
310000,3.0,1.0,90.0,Sant Andreu
239500,1.0,1.0,66.0,Sant Andreu
178000,3.0,1.0,59.0,Sant Andreu
55500,2.0,1.0,74.0,Sant Andreu
225000,3.0,2.0,70.0,Sant Andreu
105000,3.0,1.0,65.0,Sant Andreu
150000,2.0,1.0,55.0,Sant Andreu
353000,4.0,2.0,100.0,Sant Andreu
380000,4.0,2.0,100.0,Sant Andreu
295000,2.0,2.0,85.0,Sant Andreu
125000,2.0,1.0,54.0,Sant Andreu
134500,3.0,1.0,63.0,Sant Andreu
199500,2.0,1.0,53.0,Sant Andreu
249000,4.0,2.0,96.0,Sant Andreu
195000,3.0,1.0,59.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
269000,3.0,2.0,97.0,Sant Andreu
435680,3.0,2.0,89.0,Sant Andreu
256000,3.0,1.0,84.0,Sant Andreu
370000,4.0,2.0,120.0,Sant Andreu
375543,2.0,1.0,74.0,Sant Andreu
260000,3.0,1.0,72.0,Sant Andreu
360000,2.0,2.0,73.0,Sant Andreu
227000,3.0,1.0,75.0,Sant Andreu
489987,4.0,2.0,109.0,Sant Andreu
287000,3.0,1.0,75.0,Sant Andreu
269950,2.0,1.0,64.0,Sant Andreu
350000,4.0,,,Sant Andreu
218000,3.0,1.0,64.0,Sant Andreu
179000,3.0,2.0,135.0,Sant Andreu
198000,1.0,2.0,65.0,Sant Andreu
295000,1.0,1.0,57.0,Sant Andreu
240000,2.0,2.0,76.0,Sant Andreu
240000,2.0,2.0,76.0,Sant Andreu
150000,2.0,1.0,48.0,Sant Andreu
106000,2.0,1.0,50.0,Sant Andreu
380000,3.0,2.0,83.0,Sant Andreu
170000,3.0,2.0,161.0,Sant Andreu
156000,2.0,1.0,48.0,Sant Andreu
190000,3.0,1.0,78.0,Sant Andreu
198000,2.0,1.0,72.0,Sant Andreu
325000,4.0,2.0,104.0,Sant Andreu
159900,1.0,1.0,50.0,Sant Andreu
247000,1.0,1.0,52.0,Sant Andreu
120000,3.0,1.0,68.0,Sant Andreu
249000,3.0,1.0,71.0,Sant Andreu
119000,4.0,1.0,61.0,Sant Andreu
150000,3.0,1.0,74.0,Sant Andreu
115500,2.0,1.0,76.0,Sant Andreu
224000,2.0,1.0,82.0,Sant Andreu
375543,2.0,1.0,74.0,Sant Andreu
140000,3.0,2.0,75.0,Sant Andreu
446500,3.0,2.0,104.0,Sant Andreu
550000,6.0,2.0,,Sant Andreu
189000,2.0,1.0,62.0,Sant Andreu
360000,3.0,2.0,77.0,Sant Andreu
141000,2.0,1.0,46.0,Sant Andreu
138000,3.0,1.0,64.0,Sant Andreu
330000,3.0,2.0,88.0,Sant Andreu
245000,3.0,1.0,76.0,Sant Andreu
498000,3.0,2.0,143.0,Sant Andreu
110000,2.0,1.0,52.0,Sant Andreu
235000,1.0,,,Sant Andreu
98000,3.0,1.0,65.0,Sant Andreu
154500,3.0,1.0,67.0,Sant Andreu
452500,3.0,2.0,105.0,Sant Andreu
350000,2.0,1.0,61.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
350000,4.0,2.0,90.0,Sant Andreu
99000,3.0,1.0,58.0,Sant Andreu
230000,3.0,1.0,71.0,Sant Andreu
329000,4.0,1.0,91.0,Sant Andreu
295000,2.0,2.0,110.0,Sant Andreu
179000,3.0,2.0,97.0,Sant Andreu
178400,3.0,1.0,66.0,Sant Andreu
230000,3.0,1.0,74.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
230000,3.0,1.0,79.0,Sant Andreu
163000,3.0,1.0,77.0,Sant Andreu
218000,3.0,1.0,68.0,Sant Andreu
325000,3.0,2.0,109.0,Sant Andreu
68400,3.0,1.0,83.0,Sant Andreu
230000,3.0,1.0,74.0,Sant Andreu
395000,3.0,2.0,90.0,Sant Andreu
485000,3.0,2.0,96.0,Sant Andreu
360000,4.0,2.0,160.0,Sant Andreu
350000,2.0,1.0,60.0,Sant Andreu
218000,3.0,1.0,85.0,Sant Andreu
285000,3.0,1.0,84.0,Sant Andreu
198000,3.0,1.0,60.0,Sant Andreu
290000,3.0,2.0,79.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
199000,2.0,1.0,60.0,Sant Andreu
195000,3.0,1.0,54.0,Sant Andreu
399000,3.0,2.0,132.0,Sant Andreu
299000,3.0,2.0,85.0,Sant Andreu
180000,3.0,1.0,100.0,Sant Andreu
288000,3.0,2.0,76.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
230000,3.0,1.0,74.0,Sant Andreu
235000,3.0,1.0,72.0,Sant Andreu
260000,3.0,2.0,75.0,Sant Andreu
230000,3.0,1.0,65.0,Sant Andreu
290000,4.0,1.0,85.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
254990,2.0,1.0,82.0,Sant Andreu
227000,3.0,1.0,75.0,Sant Andreu
255000,3.0,1.0,83.0,Sant Andreu
169000,3.0,1.0,85.0,Sant Andreu
395000,3.0,2.0,105.0,Sant Andreu
325000,4.0,2.0,104.0,Sant Andreu
390000,3.0,2.0,106.0,Sant Andreu
395000,3.0,2.0,105.0,Sant Andreu
443500,2.0,2.0,92.0,Sant Andreu
175000,2.0,1.0,48.0,Sant Andreu
177133,3.0,1.0,79.0,Sant Andreu
167000,3.0,1.0,69.0,Sant Andreu
235000,3.0,2.0,70.0,Sant Andreu
154900,3.0,1.0,64.0,Sant Andreu
396000,4.0,2.0,129.0,Sant Andreu
360000,3.0,2.0,93.0,Sant Andreu
177000,3.0,1.0,60.0,Sant Andreu
245000,4.0,2.0,80.0,Sant Andreu
130000,3.0,1.0,72.0,Sant Andreu
160000,2.0,1.0,70.0,Sant Andreu
103500,3.0,1.0,65.0,Sant Andreu
208000,3.0,1.0,40.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
119500,3.0,1.0,65.0,Sant Andreu
119500,3.0,1.0,65.0,Sant Andreu
150000,3.0,1.0,75.0,Sant Andreu
199500,2.0,1.0,53.0,Sant Andreu
434000,2.0,1.0,81.0,Sant Andreu
458000,3.0,2.0,94.0,Sant Andreu
112000,3.0,1.0,61.0,Sant Andreu
355000,1.0,1.0,60.0,Sant Andreu
275000,4.0,1.0,82.0,Sant Andreu
197000,3.0,1.0,73.0,Sant Andreu
365000,3.0,2.0,116.0,Sant Andreu
335000,4.0,2.0,115.0,Sant Andreu
125000,2.0,1.0,54.0,Sant Andreu
137000,3.0,1.0,65.0,Sant Andreu
219000,3.0,1.0,67.0,Sant Andreu
477500,3.0,2.0,117.0,Sant Andreu
112000,3.0,1.0,61.0,Sant Andreu
550000,10.0,2.0,358.0,Sant Andreu
365000,4.0,2.0,109.0,Sant Andreu
209900,3.0,1.0,69.0,Sant Andreu
115500,2.0,1.0,67.0,Sant Andreu
335000,4.0,2.0,115.0,Sant Andreu
330000,3.0,1.0,73.0,Sant Andreu
122000,3.0,1.0,67.0,Sant Andreu
249000,3.0,2.0,87.0,Sant Andreu
298000,3.0,2.0,91.0,Sant Andreu
419990,4.0,2.0,113.0,Sant Andreu
177000,2.0,1.0,69.0,Sant Andreu
290000,3.0,1.0,69.0,Sant Andreu
110000,3.0,1.0,61.0,Sant Andreu
495000,1.0,1.0,79.0,Sant Andreu
210000,2.0,1.0,64.0,Sant Andreu
452500,3.0,2.0,105.0,Sant Andreu
325000,3.0,2.0,107.0,Sant Andreu
122000,3.0,1.0,46.0,Sant Andreu
98000,3.0,1.0,73.0,Sant Andreu
169000,4.0,1.0,70.0,Sant Andreu
190000,2.0,1.0,79.0,Sant Andreu
133800,4.0,2.0,74.0,Sant Andreu
75000,1.0,1.0,38.0,Sant Andreu
235000,3.0,1.0,80.0,Sant Andreu
353000,4.0,2.0,120.0,Sant Andreu
189000,3.0,1.0,67.0,Sant Andreu
180500,3.0,1.0,73.0,Sant Andreu
120000,3.0,1.0,68.0,Sant Andreu
450000,2.0,1.0,147.0,Sant Andreu
119000,4.0,1.0,61.0,Sant Andreu
70000,1.0,1.0,23.0,Sant Andreu
135000,3.0,1.0,75.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
235000,1.0,1.0,,Sant Andreu
286000,3.0,3.0,114.0,Sant Andreu
573000,5.0,2.0,220.0,Sant Andreu
467000,3.0,2.0,98.0,Sant Andreu
257000,3.0,1.0,70.0,Sant Andreu
210000,3.0,1.0,64.0,Sant Andreu
133000,1.0,1.0,78.0,Sant Andreu
300000,1.0,,,Sant Andreu
229000,3.0,2.0,103.0,Sant Andreu
156000,2.0,1.0,63.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
245000,3.0,1.0,65.0,Sant Andreu
260000,1.0,1.0,52.0,Sant Andreu
385000,3.0,1.0,90.0,Sant Andreu
236000,3.0,1.0,85.0,Sant Andreu
360000,4.0,2.0,100.0,Sant Andreu
269000,3.0,2.0,76.0,Sant Andreu
128000,3.0,1.0,57.0,Sant Andreu
115000,3.0,2.0,94.0,Sant Andreu
660000,4.0,2.0,250.0,Sant Andreu
255000,3.0,2.0,140.0,Sant Andreu
226000,4.0,2.0,110.0,Sant Andreu
660000,4.0,2.0,235.0,Sant Andreu
269000,3.0,1.0,69.0,Sant Andreu
230000,3.0,1.0,77.0,Sant Andreu
498000,3.0,2.0,89.0,Sant Andreu
174900,2.0,1.0,50.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
315000,3.0,1.0,130.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
525000,3.0,2.0,140.0,Sant Andreu
249000,4.0,2.0,110.0,Sant Andreu
360000,2.0,2.0,100.0,Sant Andreu
124000,4.0,1.0,78.0,Sant Andreu
55100,3.0,1.0,79.0,Sant Andreu
230000,3.0,1.0,74.0,Sant Andreu
223000,4.0,1.0,75.0,Sant Andreu
235000,1.0,1.0,,Sant Andreu
167000,3.0,1.0,70.0,Sant Andreu
185000,2.0,1.0,63.0,Sant Andreu
